time_stamp,GDET:FEE1:241:ENRC,GDET:FEE1:241:CALI,BEND:LTU0:125:BCTRL,FBCK:BCI0:1:CHRGSP,FBCK:BCI0:1:ENABLE,QUAD:LI21:201:BCTRL,QUAD:LI21:211:BCTRL,QUAD:LI21:271:BCTRL,QUAD:LI21:278:BCTRL,QUAD:LI26:201:BCTRL,QUAD:LI26:301:BCTRL,QUAD:LI26:401:BCTRL,QUAD:LI26:501:BCTRL,QUAD:LI26:601:BCTRL,QUAD:LI26:701:BCTRL,QUAD:LI26:801:BCTRL,QUAD:LI26:901:BCTRL,QUAD:LTU1:620:BCTRL,QUAD:LTU1:640:BCTRL,QUAD:LTU1:660:BCTRL,QUAD:LTU1:680:BCTRL
1400739396.0,2.4611468102,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.85695535714,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739409.0,2.56239497934,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,6.20837267857,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739417.0,2.69540590747,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,6.55979,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739421.0,2.59946038658,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739438.0,2.62605852417,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,6.08077472258,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739446.0,2.53512048212,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,6.50749575574,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739458.0,2.57249961229,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,6.40081549745,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739466.0,2.50070288508,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739478.0,2.58300736232,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.33401291454,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739486.0,2.62161327279,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.44069317283,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739498.0,2.68031825258,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.63171,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739515.0,2.62489893004,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.80370482143,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739528.0,2.42755624975,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-10.83567375,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739536.0,2.64379567594,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-10.3196892857,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739548.0,2.62614229606,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.28772035714,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739556.0,2.53426786418,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-8.59974107143,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739568.0,2.66877234955,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.11572553571,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739579.0,2.63348836,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739588.0,2.68351873237,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.8204698214,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739596.0,2.44400590065,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,19.0710291071,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739608.0,2.37125788459,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.7583892857,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739616.0,2.58598604338,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739628.0,2.3704881952,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,15.6319910714,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739636.0,2.44226383888,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,15.9446308929,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739648.0,2.46455559527,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400739996.0,2.56985854881,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.0,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740018.0,2.38099791303,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.6743397989,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740172.0,2.07787213695,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740706.0,2.07787213695,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.623306361,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740706.0,2.03283912331,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.60109762323,17.50783,-10.623306361,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740706.0,2.03283912331,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.50783,-10.623306361,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740706.0,2.03283912331,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.50783,-10.623306361,16.73586,-11.29518,9.96402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740706.0,2.03283912331,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.50783,-10.623306361,16.6156861495,-11.29518,9.96402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740707.0,2.03283912331,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.50783,-10.623306361,16.6156861495,-11.2095557414,9.96402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740707.0,2.20076859315,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.50783,-10.623306361,16.6156861495,-11.2095557414,9.96402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740707.0,2.48309560785,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.389782578,-10.623306361,16.6156861495,-11.2095557414,9.96402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740742.0,2.48309560785,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.60109762323,17.389782578,-10.70014,16.6156861495,-11.2095557414,9.96402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740742.0,2.37998646584,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.93956257367,-9.66172642061,17.389782578,-10.70014,16.6156861495,-11.2095557414,9.96402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740742.0,2.37998646584,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.389782578,-10.70014,16.6156861495,-11.2095557414,9.96402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740742.0,2.37998646584,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.389782578,-10.70014,16.6156861495,-11.2095557414,10.04402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740742.0,2.37998646584,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.389782578,-10.70014,16.73586,-11.2095557414,10.04402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740743.0,2.37998646584,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.389782578,-10.70014,16.73586,-11.29518,10.04402,-8.23217541411,-67.86735,65.34598,-75.61727,57.30759
1400740743.0,2.73520570794,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.389782578,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740743.0,2.57356081661,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740758.0,2.47446485418,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.8204698214,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740766.0,2.4122338649,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,19.0710291071,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740778.0,2.52970117167,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.7583892857,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740786.0,2.47993139173,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740798.0,2.05950922602,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,15.6319910714,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740806.0,2.4243689823,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,15.9446308929,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740818.0,2.41708026557,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,17.50783,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740822.0,2.4222923952,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740836.0,2.52624459728,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.8912139286,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740848.0,2.44438596641,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-12.0376575,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740856.0,2.31805177043,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-11.4644357143,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740868.0,1.87914946936,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.3179921429,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740876.0,2.18647452231,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-9.55369642857,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740880.0,2.30545759431,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.70014,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740927.0,2.44106966776,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.8912139286,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740939.0,2.33294714353,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-12.0376575,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740947.0,2.41724556044,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-11.4644357143,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.30759
1400740950.0,2.56536325919,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-11.4644357143,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400740959.0,2.35640636523,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.3179921429,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400740967.0,2.06543201115,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-9.55369642857,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400740975.0,2.27753709774,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-9.74477035714,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400740987.0,2.53375089604,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741107.0,2.45363179692,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,17.6324239286,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741115.0,2.2427548962,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,18.8278425,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741127.0,2.62713265972,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,17.3335692857,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741136.0,2.55200670264,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.1381507143,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741148.0,2.26443944694,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,14.6438775,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741156.0,2.70179140579,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,15.8392960714,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741164.0,2.65096379489,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.73586,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741171.0,2.56102820439,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741375.0,2.47785705353,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.0934803571,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741385.0,2.23983524902,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.9002789286,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741395.0,1.71224044236,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-12.7070775,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741405.0,2.26979747459,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-12.1019785714,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741415.0,2.62436846844,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741425.0,2.25260512122,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-10.4883814286,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741435.0,1.87352803815,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-9.8832825,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741445.0,2.18798101078,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-10.6900810714,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741451.0,2.59510143712,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.29518,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741468.0,2.60797363472,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741486.0,2.4312391207,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.58209,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741496.0,2.22899072474,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,11.29952,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741506.0,2.60096659394,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.76145,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741516.0,2.54957141441,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741526.0,2.422175733,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,9.32659,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741536.0,2.38151375672,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,8.78852,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741546.0,2.39764518688,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,9.50595,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741556.0,2.51715422266,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04402,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741578.0,2.57127283198,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-8.30088,-67.86735,65.34598,-75.61727,57.3115
1400741597.0,2.42593253686,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-8.44911,-67.86735,65.34598,-75.61727,57.3115
1400741607.0,2.27105152293,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-9.04203,-67.86735,65.34598,-75.61727,57.3115
1400741618.0,2.17473746195,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-9.19026,-67.86735,65.34598,-75.61727,57.3115
1400741628.0,2.45192121988,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-8.59734,-67.86735,65.34598,-75.61727,57.3115
1400741638.0,2.50883409966,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-8.00442,-67.86735,65.34598,-75.61727,57.3115
1400741648.0,2.08101498842,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-7.4115,-67.86735,65.34598,-75.61727,57.3115
1400741658.0,2.16017295971,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-7.55973,-67.86735,65.34598,-75.61727,57.3115
1400741668.0,2.56343228899,-2.24890985303e-06,11.45,0.18,1.0,-7.01181,6.63588750007,-7.80143,9.75309,5.97409446429,-9.66172642061,18.1072769885,-10.9090836512,16.5847885668,-11.3203297302,10.04479,-8.30088,-67.86735,65.34598,-75.61727,57.3115
